title,poster_url,trailer_url
Люди Икс. Последняя битва,https://static.kinoafisha.info/k/movie_posters/1080x1920/upload/movie_posters/0/5/5/656550/182eab63a7237b82bf70a7868eda9da8.jpg,
Белый плен,https://static.kinoafisha.info/k/movie_posters/1080x1920/upload/movie_posters/4/0/4/8107404/bd27dff997a2e793260deab82c2d6f05.jpg,
"Суини Тодд, демон-парикмахер с Флит-стрит",https://static.kinoafisha.info/k/movie_posters/1080x1920/upload/movie_posters/4/8/1/3319184/6c26f199496a9048c8185f61ea7260ba.jpg,https://www.kinoafisha.info/trailers/8ebd02f6b494cea03658e3e2c773e621/
Седьмая печать,https://static.kinoafisha.info/k/movie_posters/1080x1920/upload/movie_posters/9/9/7/7735799/a4f002de95dd9d1d1db03baf5e810b0b.jpg,https://www.kinoafisha.info/trailers/4465751e1e1d00ff69c9ad5c02865df6/
Время первых,https://static.kinoafisha.info/k/movie_posters/1080x1920/upload/movie_posters/2/6/6/8174662/98a7bb5c8ae86e4f920efc3f3ea1d021.jpeg,https://www.kinoafisha.info/trailers/993d2e60ccd0e191673a67c5251d6cc1/
Хоккейные папы,https://static.kinoafisha.info/k/movie_posters/1080x1920/upload/movie_posters/0/9/7/8371790/755018948286.jpg,https://www.kinoafisha.info/trailers/5a7691e96750b56ec4eb89a27a3b7a66/
Рио,https://static.kinoafisha.info/k/movie_posters/1080x1920/upload/movie_posters/9/7/8/8115879/16dfd73056feefef03bf58eb09ba50ed.jpg,https://www.kinoafisha.info/trailers/b2f6f97b3829c7339342b54ea3f930de/
Дело храбрых,https://static.kinoafisha.info/k/movie_posters/1080x1920/upload/movie_posters/6/5/1/8329156/7bb835a94535e447372ebbe269a27318.jpeg,https://www.kinoafisha.info/trailers/944ef5157c7f73d110cf529209b2d395/
Гадкий я 2,https://static.kinoafisha.info/k/movie_posters/1080x1920/upload/movie_posters/3/7/4/8120473/29078347f7f556b980af8398f6db7c20.jpg,https://www.kinoafisha.info/trailers/5cd694bc2dce7cac99b081d306f90148/
Каскадеры,https://static.kinoafisha.info/k/movie_posters/1080x1920/upload/movie_posters/0/7/0/8368070/414640374046.jpg,https://www.kinoafisha.info/trailers/3a491bcb4c6431db95fb2b8824b0557b/
Лунный свет,https://static.kinoafisha.info/k/movie_posters/1080x1920/upload/movie_posters/8/4/9/8328948/16903c55c32a16cab54e11808ad857a9.jpeg,https://www.kinoafisha.info/trailers/5d1dd6d28cd8752d6e80bfe0671c9728/
Аладдин,https://static.kinoafisha.info/k/movie_posters/1080x1920/upload/movie_posters/6/9/5/8329596/1e55f9aa8643ca37301eab2a0979eb02.jpeg,https://www.kinoafisha.info/trailers/8ff7e54df6eeacd90d87211edabd3934/
Прочь,https://static.kinoafisha.info/k/movie_posters/1080x1920/upload/movie_posters/2/8/1/8328182/d45bd0f693de2afbb66b3cc9f1228e04.jpeg,https://www.kinoafisha.info/trailers/cdab96363320cd171becdb4eca618ac6/
Экипаж,https://static.kinoafisha.info/k/movie_posters/1080x1920/upload/movie_posters/5/0/3/8137305/0889f6d4c9a228f48e95903992664d89.jpg,https://www.kinoafisha.info/trailers/5f3e5044f3c17e3d5cf03b05d128cb6b/
Лакричная пицца,https://static.kinoafisha.info/k/movie_posters/1080x1920/upload/movie_posters/7/2/4/8365427/ba9a30352feb15634448befe6e076b15.jpg,https://www.kinoafisha.info/trailers/fb6bf0e2bdd848503c45841c33d378e3/
Любой ценой,https://static.kinoafisha.info/k/movie_posters/1080x1920/upload/movie_posters/5/0/7/8326705/1a20b15160a225b0c4db6566938afa9f.jpeg,https://www.kinoafisha.info/trailers/4a306a62c6c2df2c906dc81cdf262f01/
Быстрее пули,https://static.kinoafisha.info/k/movie_posters/1080x1920/upload/movie_posters/8/3/1/8362138/75be57411078964a5a17fd805624429b.jpg,https://www.kinoafisha.info/trailers/2cac1cd42fe5e2af52dabbb680d00080/
Жизнь Адель,https://static.kinoafisha.info/k/movie_posters/1080x1920/upload/movie_posters/1/3/6/8154631/3b31e930d2048a26be5f0cde69aa6ba6.jpg,https://www.kinoafisha.info/trailers/9c3b8e5fb8ef90965524d1710f888ec6/
Страсти по Матвею,https://static.kinoafisha.info/k/movie_posters/1080x1920/upload/movie_posters/5/0/0/8368005/776766605767.jpg,https://www.kinoafisha.info/trailers/417859a01d836d9d416f79b4fe18d186/
Добрыня Никитич и Змей Горыныч,https://static.kinoafisha.info/k/movie_posters/1080x1920/upload/movie_posters/6/5/6/611656/a39100b3e5e9877a5561392425d1d066.jpeg,https://www.kinoafisha.info/trailers/26c2dd0ea4f20151b0a22fba8a4cd261/
Выстрел в пустоту,https://static.kinoafisha.info/k/movie_posters/1080x1920/upload/movie_posters/5/4/6/8329645/3b82cbc0e12c967ebc7a5975363cdbbc.jpeg,https://www.kinoafisha.info/trailers/543f27c98beaefa9cf251ce56b686726/
Иллюзионист,https://static.kinoafisha.info/k/movie_posters/1080x1920/upload/movie_posters/4/6/8/7235864/5f7542f2dd69d56120d167a4885953ef.jpg,https://www.kinoafisha.info/trailers/e7365e70db45d6d5d67d3d089b599b56/
Капитан Фантастик,https://static.kinoafisha.info/k/movie_posters/1080x1920/upload/movie_posters/6/4/5/8326546/356b4525928eea5e9e306650aecdd84c.jpeg,https://www.kinoafisha.info/trailers/76b83e517f58c0a5a36f47b9aeb1101f/
Мюнхен: Возмездие,https://static.kinoafisha.info/k/movie_posters/1080x1920/upload/movie_posters/8/4/8/480848/9c399a7f5f651265a3d45835321ea13a.jpg,
Малыш на драйве,https://static.kinoafisha.info/k/movie_posters/1080x1920/upload/movie_posters/1/4/6/8319641/a2682bb3309afdf3ad0ab9e6442ff703.jpeg,https://www.kinoafisha.info/trailers/47808a162c61be61b580025c41bdd140/
Люди Икс: Апокалипсис,https://static.kinoafisha.info/k/movie_posters/1080x1920/upload/movie_posters/7/7/1/8165177/0ad6bbbe5d89ee5207b6b0e7f7dec8e9.jpeg,https://www.kinoafisha.info/trailers/c8142775c3d2d8f8959846a0b44f7bf2/
Жанна Дюбарри,https://static.kinoafisha.info/k/movie_posters/1080x1920/upload/movie_posters/8/8/0/8368088/495192770297.jpg,https://www.kinoafisha.info/trailers/c81fe861d2da84b7915f448893d0bbdb/
Джуманджи: Зов джунглей,https://static.kinoafisha.info/k/movie_posters/1080x1920/upload/movie_posters/8/3/6/8319638/b76c727bbda5370a2835b33259a645a2.jpeg,https://www.kinoafisha.info/trailers/6d65392a7b84ef5496e9464743b14764/
Малефисента: Владычица тьмы,https://static.kinoafisha.info/k/movie_posters/1080x1920/upload/movie_posters/0/4/5/8326540/f5ef34a83ca5ab3aa6ca5a25c13c677d.jpeg,https://www.kinoafisha.info/trailers/e9f3b174b4e62448a1b19540c12dacff/
Поехавшая,https://static.kinoafisha.info/k/movie_posters/1080x1920/upload/movie_posters/4/6/3/8364364/182276101635.jpg,https://www.kinoafisha.info/trailers/c302291d26679a05809b8ce1c1b0b524/
Изгой-Один. Звёздные Войны: Истории,https://static.kinoafisha.info/k/movie_posters/1080x1920/upload/movie_posters/4/7/0/8176074/dffa2aacbb536ad9bde50f2caae609aa.jpeg,https://www.kinoafisha.info/trailers/716b6555683ff1347fd15206d9f06f69/
"Знакомьтесь, Джо Блэк",https://static.kinoafisha.info/k/movie_posters/1080x1920/upload/movie_posters/9/1/3/3997319/131e52679095bd31e8b3a715cae0652a.jpg,https://www.kinoafisha.info/trailers/4c0f4dc4a1c4e8044faa23195dda69c2/
Отверженные,https://static.kinoafisha.info/k/movie_posters/1080x1920/upload/movie_posters/3/8/9/8128983/8f9ea5cfea31313d48e7d12afa4c29b2.jpg,https://www.kinoafisha.info/trailers/50607130592e3e8999896bc95d43283a/
Одинокий мужчина,https://static.kinoafisha.info/k/movie_posters/1080x1920/upload/movie_posters/0/1/5/7812510/9f09afd1131541955c755cc6d99f444d.jpg,https://www.kinoafisha.info/trailers/a41627a3fcb159f4a6cf69126a764649/
Хитмен. Последнее дело,https://static.kinoafisha.info/k/movie_posters/1080x1920/upload/movie_posters/8/2/2/8374228/151788136489.jpg,https://www.kinoafisha.info/trailers/19d6621658742a47d43313f1e80a307b/
Кунг-фу Панда 4,https://static.kinoafisha.info/k/movie_posters/1080x1920/upload/movie_posters/1/6/5/8367561/458223725788.jpg,https://www.kinoafisha.info/trailers/c55e9a51036e0dd7032c971001e06e7a/
Зов предков,https://static.kinoafisha.info/k/movie_posters/1080x1920/upload/movie_posters/1/3/6/8353631/8444050d55912e1ec0b7864273b917f4.jpeg,https://www.kinoafisha.info/trailers/39a3852913d59723842f6a0d76c44127/
Вавилон,https://static.kinoafisha.info/k/movie_posters/1080x1920/upload/movie_posters/7/7/6/1098677/9d89a7d785eadf5980e9b47ee4d2b800.jpg,https://www.kinoafisha.info/trailers/c5d388c8f860b37f7d67236815c27e12/
Достать ножи 2: Стеклянная луковица,https://static.kinoafisha.info/k/movie_posters/1080x1920/upload/movie_posters/6/4/9/8356946/929165691836.jpg,https://www.kinoafisha.info/trailers/1f90657f55583fb326bd57658da76eb3/
"Человек, который изменил все",https://static.kinoafisha.info/k/movie_posters/1080x1920/upload/movie_posters/1/1/2/7907211/0ec32573eff73f4f3197431762d3befa.jpg,https://www.kinoafisha.info/trailers/0b8c243f834fe9fedfe26277247e1661/
Город Кошек,https://static.kinoafisha.info/k/movie_posters/1080x1920/upload/movie_posters/3/4/1/8329143/b2e5ad6d2680bef549185f61de8eca25.jpeg,https://www.kinoafisha.info/trailers/a02c2a943f642d4b05d5533162e0ea36/
Онегин,https://static.kinoafisha.info/k/movie_posters/1080x1920/upload/movie_posters/7/4/0/8372047/603996529523.jpg,https://www.kinoafisha.info/trailers/6a38ee3eb52cb1f5ccf510d06d6cc23b/
Мой парень - псих,https://static.kinoafisha.info/k/movie_posters/1080x1920/upload/movie_posters/7/2/0/8130027/950b7a23e73b829cb252a48fa1b08e58.jpg,https://www.kinoafisha.info/trailers/4901b48902b74ad647abbdb49b2ce290/
Миссия Невыполнима: Протокол Фантом,https://static.kinoafisha.info/k/movie_posters/1080x1920/upload/movie_posters/3/2/6/8040623/a8d18823d43d8fc334d3fce0cdbe0f5c.jpg,https://www.kinoafisha.info/trailers/f33e016e948a36afcf75a47ded9e6937/
500 дней лета,https://static.kinoafisha.info/k/movie_posters/1080x1920/upload/movie_posters/8/2/0/7667028/4bbdf4a09a72e636599dade10aebb9a8.jpg,https://www.kinoafisha.info/trailers/9b8db43778e51010219504d11d9519df/
Король неба,https://static.kinoafisha.info/k/movie_posters/1080x1920/upload/movie_posters/9/4/0/8371049/928744378035.jpg,https://www.kinoafisha.info/trailers/3e6efe44db3ea064805b0a5098810abe/
Леди Баг и Супер-Кот: пробуждение силы,https://static.kinoafisha.info/k/movie_posters/1080x1920/upload/movie_posters/5/9/4/8368495/458745608501.jpg,https://www.kinoafisha.info/trailers/8c9bd030376f0800ed6c6807e66a9736/
Заклятие 2,https://static.kinoafisha.info/k/movie_posters/1080x1920/upload/movie_posters/1/3/7/8163731/c306197d555dcc9a76cf3e77da3244d0.jpeg,https://www.kinoafisha.info/trailers/de35a4b1b4361db91c03d2ea8b8b8471/
Миграция,https://static.kinoafisha.info/k/movie_posters/1080x1920/upload/movie_posters/2/3/7/8370732/965214098275.jpg,https://www.kinoafisha.info/trailers/6241f91c81abb65eccec115c1e99f1c9/
Рейд,https://static.kinoafisha.info/k/movie_posters/1080x1920/upload/movie_posters/6/6/6/8124666/edde1cd010dad62c278a189d5c8160bc.jpg,https://www.kinoafisha.info/trailers/c170c3ee0914a6fead361b9dd3c023a8/
Веном,https://static.kinoafisha.info/k/movie_posters/1080x1920/upload/movie_posters/3/4/4/8329443/720cb9335ecd2b10108c9e35dfe8b213.jpeg,https://www.kinoafisha.info/trailers/5be612136bdcad07a30c6035bdd3c05e/
Криминальный город 2,https://static.kinoafisha.info/k/movie_posters/1080x1920/upload/movie_posters/6/7/9/8366976/506522307927.jpg,https://www.kinoafisha.info/trailers/fb4f8494cd49ed6a1f6f84f72be7d6e7/
Ненормальный,https://static.kinoafisha.info/k/movie_posters/1080x1920/upload/movie_posters/9/1/4/8371419/416676397706.jpg,https://www.kinoafisha.info/trailers/85bd56a2d4cd32d4f992092f130601f2/
Сплит,https://static.kinoafisha.info/k/movie_posters/1080x1920/upload/movie_posters/0/4/8/8320840/e9f1d3c8249108e208ed68e4300485a8.jpeg,https://www.kinoafisha.info/trailers/9e582c3d799205b5c0725ef08a95bc1e/
Аквамен,https://static.kinoafisha.info/k/movie_posters/1080x1920/upload/movie_posters/2/2/7/8171722/8c22434b47452a3055495f8dd46fac7c.jpeg,https://www.kinoafisha.info/trailers/0ac693bcc42a7656098e408f632eac1a/
Расплата,https://static.kinoafisha.info/k/movie_posters/1080x1920/upload/movie_posters/4/1/4/8178414/35522220a8ecde951f8affc75c5f3ffe.jpeg,https://www.kinoafisha.info/trailers/0e2e9c5de3721472e90dd9143f65bd0b/
Ральф против интернета,https://static.kinoafisha.info/k/movie_posters/1080x1920/upload/movie_posters/8/1/6/8329618/e4efc474b63fcc0bcb02036b78570486.jpeg,https://www.kinoafisha.info/trailers/6a89ff61a71b245a8ea9efaf7ecd9a0e/
12,https://static.kinoafisha.info/k/movie_posters/1080x1920/upload/movie_posters/5/9/8/1295895/6288ec4b3c6c290f41fb1ce2c1db6acb.jpg,https://www.kinoafisha.info/trailers/41ed706fb9219a9ec2f8bd8999c2497b/
Обливион,https://static.kinoafisha.info/k/movie_posters/1080x1920/upload/movie_posters/8/0/7/8124708/db52c60c7e8647be5cb09c030274935f.jpg,https://www.kinoafisha.info/trailers/40f9aae2f214916b9bb44023ac5789e0/
Шпионский мост,https://static.kinoafisha.info/k/movie_posters/1080x1920/upload/movie_posters/3/0/7/8174703/1075e7ef67f22a9c9d144df263dc9f96.jpg,https://www.kinoafisha.info/trailers/baed86bea483f177e3981d50f6182c63/
Шазам!,https://static.kinoafisha.info/k/movie_posters/1080x1920/upload/movie_posters/9/2/0/8176029/faee4ab6b9db760935e0fdd8b995374f.jpeg,https://www.kinoafisha.info/trailers/9c4ed91aa885b4dbafe3a576bbd69ca2/
Миссия невыполнима: Племя изгоев,https://static.kinoafisha.info/k/movie_posters/1080x1920/upload/movie_posters/4/6/8/8160864/fd95de32f566a4f1ee2b8a2ddec95769.jpg,https://www.kinoafisha.info/trailers/ed5498c4f475f8b009bd394b57b5572b/
Вселенная Стивена Хокинга,https://static.kinoafisha.info/k/movie_posters/1080x1920/upload/movie_posters/9/9/5/8165599/b88d3260c19675eb21a44658c743d157.jpg,https://www.kinoafisha.info/trailers/6495effa19ec6a6a6f38d5736988a0f9/
Призрак,https://static.kinoafisha.info/k/movie_posters/1080x1920/upload/movie_posters/0/0/9/7663900/593b8752458571163f54b79e79c03d9b.jpg,https://www.kinoafisha.info/trailers/9edf5737fea4a4db8c3c3ad0a085f93b/
Погребенный заживо,https://static.kinoafisha.info/k/movie_posters/1080x1920/upload/movie_posters/8/1/5/7791518/10b58f300df6e18d2fe4cfcb10753206.jpg,https://www.kinoafisha.info/trailers/02174934f9f3e62367716b018278050e/
Коралина в стране кошмаров,https://static.kinoafisha.info/k/movie_posters/1080x1920/upload/movie_posters/4/3/2/4221234/f99e1230b2ad08ac5189e2c37d3c0b56.jpg,https://www.kinoafisha.info/trailers/fbe46d362a161ccabdfc314c10a6ce9d/
До рассвета,https://static.kinoafisha.info/k/movie_posters/1080x1920/upload/movie_posters/0/3/9/8370930/426647037752.jpg,https://www.kinoafisha.info/trailers/56850dbd31c82065480f5291998cd19f/
Приключения Тинтина: Тайна единорога,https://static.kinoafisha.info/k/movie_posters/1080x1920/upload/movie_posters/8/2/1/5467128/407dc2bd8329dd0bd9a29cd3fbc95d35.jpg,https://www.kinoafisha.info/trailers/16f948f2ee2ff17c8ab0d49b16f93355/
Под покровом ночи,https://static.kinoafisha.info/k/movie_posters/1080x1920/upload/movie_posters/8/7/0/8323078/f936dd3f30b85fb7a3a015db615e970f.jpeg,https://www.kinoafisha.info/trailers/5242a3aa079dacdc78907505b3f8fb9f/
Никто,https://static.kinoafisha.info/k/movie_posters/1080x1920/upload/movie_posters/2/3/0/8357032/15a0629748b2fa4e80bebfc3b086010a.jpg,https://www.kinoafisha.info/trailers/73b872c5f64e7fc28ab4bd69619577d5/
Полночь в Париже,https://static.kinoafisha.info/k/movie_posters/1080x1920/upload/movie_posters/5/4/9/8088945/6405fcc7a635b302c77c71b461a48b69.jpg,https://www.kinoafisha.info/trailers/53a03d8980a3c82a5a2b0e53f02b5603/
Человек божий,https://static.kinoafisha.info/k/movie_posters/1080x1920/upload/movie_posters/2/9/4/8364492/b596831b884a831f6d1de9b7f04c5849.jpg,https://www.kinoafisha.info/trailers/36c519724e552af1c6ffc7cd371df43b/
Чего хотят женщины,https://static.kinoafisha.info/k/movie_posters/1080x1920/upload/movie_posters/3/6/1/7420163/74ee1a39306d980134f7bf73bf3ae424.jpg,
Джейн Эйр,https://static.kinoafisha.info/k/movie_posters/1080x1920/upload/movie_posters/3/2/1/8042123/92a191cd4b36a2032338a141e106892b.jpg,https://www.kinoafisha.info/trailers/2eab1097320d3bfa5877ac3f5003f8ab/
Невероятный Халк,https://static.kinoafisha.info/k/movie_posters/1080x1920/upload/movie_posters/5/4/7/2113745/a175159fb09351b3de0c31dc05701181.jpg,https://www.kinoafisha.info/trailers/8ebebe2999972a904683ed923ed5ecd0/
Билли Эллиот,https://static.kinoafisha.info/k/movie_posters/1080x1920/upload/movie_posters/1/2/5/1079521/1c421ec36fd09af62b3ba8ccb53d0d96.jpg,
Донни Дарко,https://static.kinoafisha.info/k/movie_posters/1080x1920/upload/movie_posters/1/7/2/5271/815474854324.jpg,https://www.kinoafisha.info/trailers/04da26622c9aa276d1552c669a2ad921/
Бьютифул,https://static.kinoafisha.info/k/movie_posters/1080x1920/upload/movie_posters/8/6/3/8090368/15fbb4756d1697e1574dd9d204c9a435.jpg,https://www.kinoafisha.info/trailers/4b638cda55dac26aa644c2004eeb769a/
"Самолетом, поездом, автомобилем",https://static.kinoafisha.info/k/movie_posters/1080x1920/upload/movie_posters/9/2/5/8361529/952843331605195784.jpg,
"Всегда говори ""Да""",https://static.kinoafisha.info/k/movie_posters/1080x1920/upload/movie_posters/0/1/9/4273910/36cbc9b5adb5a13162beda220d2e865c.jpg,https://www.kinoafisha.info/trailers/f385272eb0ffc735abc317f6e0d18ec2/
Неадекватные люди,https://static.kinoafisha.info/k/movie_posters/1080x1920/upload/movie_posters/0/9/2/8098290/2c30b7c718a4eef07405b6227f5e796c.jpg,https://www.kinoafisha.info/trailers/50904c42950a2b44418e6c72c0b866bb/
Оно,https://static.kinoafisha.info/k/movie_posters/1080x1920/upload/movie_posters/2/4/7/8326742/8bfafe30d28bfbaa23f3e701355d3d86.jpeg,https://www.kinoafisha.info/trailers/97625fb7b746c993b49219de98ef0951/
Годзилла и Конг: Новая империя,https://static.kinoafisha.info/k/movie_posters/1080x1920/upload/movie_posters/4/7/2/8368274/562245581097.jpg,https://www.kinoafisha.info/trailers/67bb7174e347a342a98da9aa52cdb4ea/
Время,https://static.kinoafisha.info/k/movie_posters/1080x1920/upload/movie_posters/1/8/8/8096881/c9897e00e5d46bd0c3d8bd382b3400bb.jpg,https://www.kinoafisha.info/trailers/02f3ee0f7ad1fc42a853aa0f752fefa2/
Блокада: Ленинградский метроном. Операция «Искра»,https://static.kinoafisha.info/k/movie_posters/1080x1920/upload/movie_posters/3/2/2/8131223/22a0b301e925b8ada5753f0d78721f9f.jpg,
Приключения пингвиненка Лоло,https://static.kinoafisha.info/k/movie_posters/1080x1920/upload/movie_posters/1/4/9/8359941/f9ea60063c9fcb219f475c4ec96fd91c.jpg,
Агенты А.Н.К.Л.,https://static.kinoafisha.info/k/movie_posters/1080x1920/upload/movie_posters/1/9/4/8158491/868a65c9e020c66c41e3c14f18a07d8a.jpg,https://www.kinoafisha.info/trailers/e2488dbd628ab7c77db0b72faff647a5/
Доспехи Бога,https://static.kinoafisha.info/k/movie_posters/1080x1920/upload/movie_posters/4/0/4/6484404/fc2d4d7f9c5fa1609c12ea27f52f16a3.jpg,
День выборов,https://static.kinoafisha.info/k/movie_posters/1080x1920/upload/movie_posters/3/2/8/1623823/5bf1a723452edfd7746a6c6a7e0cf0fe.jpg,
Вольт,https://static.kinoafisha.info/k/movie_posters/1080x1920/upload/movie_posters/2/2/2/7588222/f6e3fa15e6e615480d2e684d3daa677c.jpg,
Предложение,https://static.kinoafisha.info/k/movie_posters/1080x1920/upload/movie_posters/4/4/8/7283844/24abf078b7dcf9eb673d6b394c7022a8.jpg,https://www.kinoafisha.info/trailers/cc9c3c156d2a0c31764e78b8897549e1/
Маленький принц,https://static.kinoafisha.info/k/movie_posters/1080x1920/upload/movie_posters/7/9/0/8158097/4d02c18d960dab1d73345ddb2d7d32ab.jpg,https://www.kinoafisha.info/trailers/b606e00e3d344fe60ed3da02b2a9a9ea/
Движение вверх,https://static.kinoafisha.info/k/movie_posters/1080x1920/upload/movie_posters/7/1/0/8323017/22b95e4354f88ae9e3d9a217a8dddbe7.jpeg,https://www.kinoafisha.info/trailers/ae36a5bb08cdcb9a739f5e5876e5f8c0/
Приют,https://static.kinoafisha.info/k/movie_posters/1080x1920/upload/movie_posters/0/0/1/1735100/e54e1c51f2ec7f1026e7a8141234cb19.jpg,https://www.kinoafisha.info/trailers/6a8983ecca2c54184e219bd2cb8b292c/
Облачный атлас,https://static.kinoafisha.info/k/movie_posters/1080x1920/upload/movie_posters/4/4/0/8121044/5378cb5e9a3c90f84d334dbf7f08f595.jpg,https://www.kinoafisha.info/trailers/9363d92da2904024d1949625f0e7e555/
Крушение,https://static.kinoafisha.info/k/movie_posters/1080x1920/upload/movie_posters/4/2/5/8365524/834668730260.jpg,https://www.kinoafisha.info/trailers/4957ef5db2cd79b0dd91a11abb29c9eb/
Адреналин,https://static.kinoafisha.info/k/movie_posters/1080x1920/upload/movie_posters/2/2/6/897622/2e1f4a2805f4ec134d780c45e3bbcf28.jpg,https://www.kinoafisha.info/trailers/3561d92e43c814e3b860d5dd873b447f/
Город воров,https://static.kinoafisha.info/k/movie_posters/1080x1920/upload/movie_posters/7/0/4/8000407/d84c8e4bf2834381d27caec72cfbc8de.jpg,https://www.kinoafisha.info/trailers/f3fdff5713ab01c9cfeda3ec73c96588/
Лед 3,https://static.kinoafisha.info/k/movie_posters/1080x1920/upload/movie_posters/7/6/9/8367967/267032116955.jpg,https://www.kinoafisha.info/trailers/5a2d4a5d3d970c3434420a04e35f39a1/
Тихое место 2,https://static.kinoafisha.info/k/movie_posters/1080x1920/upload/movie_posters/7/8/1/8355187/3dc8c1b1322b0998791dafda1ababd63.jpg,https://www.kinoafisha.info/trailers/5e1fe2e5933ed97d1324649fb66901cd/
Королевство полной луны,https://static.kinoafisha.info/k/movie_posters/1080x1920/upload/movie_posters/8/2/0/8121028/b0417772c7fc69a6dc0e5d23553a2027.jpeg,https://www.kinoafisha.info/trailers/61f43f3cb65d01026b820adab80ed23c/
Нелюбовь,https://static.kinoafisha.info/k/movie_posters/1080x1920/upload/movie_posters/5/9/1/8327195/ed3a1cdc68a4e0244b485675433e64d0.jpeg,https://www.kinoafisha.info/trailers/21cdec26113acd18019a285883c3ef26/
Великолепная пятерка,https://static.kinoafisha.info/k/movie_posters/1080x1920/upload/movie_posters/4/5/8/8370854/780144147364.jpg,https://www.kinoafisha.info/trailers/a7d0293bda03b0d15852559c7d3475bc/
Контроль,https://static.kinoafisha.info/k/movie_posters/1080x1920/upload/movie_posters/7/3/6/4011637/d786d910070be64fa0810d7439e6e1a6.jpg,https://www.kinoafisha.info/trailers/0e8b1e5f1d2694a0c44caebb349ff345/
Хэнкок,https://static.kinoafisha.info/k/movie_posters/1080x1920/upload/movie_posters/4/3/7/4172734/d7c116f0353e353ba49a3321cfa5be32.jpg,https://www.kinoafisha.info/trailers/52d57683b4074c642a09267760db55f5/
Мулен Руж,https://static.kinoafisha.info/k/movie_posters/1080x1920/upload/movie_posters/3/1/5/3488513/ccf292d564c43d402945862372ee3fd6.jpg,https://www.kinoafisha.info/trailers/b038e09f4447b825d822660d4ccc1665/
Монстры на каникулах,https://static.kinoafisha.info/k/movie_posters/1080x1920/upload/movie_posters/0/9/8/7789890/384cca461002c5ee21c01b438fef787a.jpg,https://www.kinoafisha.info/trailers/071e709b4b337ec48df949bf48baefdf/
"Влюбись в меня, если осмелишься",https://static.kinoafisha.info/k/movie_posters/1080x1920/upload/movie_posters/5/8/1/94185/8c405e8e8837999bc2e323c64ce9564c.jpg,https://www.kinoafisha.info/trailers/a3b72209fbe4bb239bc26dc8abefc60d/
Вторая жизнь Гарольда Фрая,https://static.kinoafisha.info/k/movie_posters/1080x1920/upload/movie_posters/0/4/8/8370840/771767365425.jpg,https://www.kinoafisha.info/trailers/fb7749f26ff9c08033db5cc2b87b3c7b/
Поп,https://static.kinoafisha.info/k/movie_posters/1080x1920/upload/movie_posters/1/9/8/7893891/fb6e9c4ffd576c7fcf8f5b7adfd8d494.jpg,https://www.kinoafisha.info/trailers/fff8099ff064e18d10119011b4623b08/
Прошлые жизни,https://static.kinoafisha.info/k/movie_posters/1080x1920/upload/movie_posters/7/3/0/8370037/820223908156.jpg,https://www.kinoafisha.info/trailers/4ba3fe2ac11e4a6c476b9e7f819e5f7d/
"С любовью, Рози",https://static.kinoafisha.info/k/movie_posters/1080x1920/upload/movie_posters/5/0/7/8164705/6697830ac71e1d16f0f99ab0f9d06b9e.jpg,https://www.kinoafisha.info/trailers/eb2d46d31ec64de98f705ac526936111/
Военно-полевой госпиталь М.Э.Ш,https://static.kinoafisha.info/k/movie_posters/1080x1920/upload/movie_posters/4/1/2/8354214/6454e1fa54ef11fb23fc5fa662d77e2c.jpeg,
Зеленый Шершень,https://static.kinoafisha.info/k/movie_posters/1080x1920/upload/movie_posters/1/2/8/6165821/afd48ca71314ce48111706087687d3b5.jpg,https://www.kinoafisha.info/trailers/fe4a6844c89645ee46b0a0e83e084ce5/
Форсаж 7,https://static.kinoafisha.info/k/movie_posters/1080x1920/upload/movie_posters/6/6/1/8155166/c93e59ba3b561c40de58260ec2da929b.jpg,https://www.kinoafisha.info/trailers/9b9698fdc1599ef173cc90a4f04277d5/
Великий Гэтсби,https://static.kinoafisha.info/k/movie_posters/1080x1920/upload/movie_posters/2/3/3/8106332/06ae1a6c9eabf3a8854a5f321cd27b46.jpg,https://www.kinoafisha.info/trailers/de1684169c7a5a2d939ed1d16e6357f8/
Мадагаскар 3,https://static.kinoafisha.info/k/movie_posters/1080x1920/upload/movie_posters/8/9/5/8136598/a9312ca6a92528a90ce7227e8e096f78.jpg,https://www.kinoafisha.info/trailers/7de00ec20aee654a0b933da32a519fda/
Серебряные коньки,https://static.kinoafisha.info/k/movie_posters/1080x1920/upload/movie_posters/9/8/4/8355489/22002e9ee6f641b5bd8b2d147fb95c87.jpeg,https://www.kinoafisha.info/trailers/968a94a0ed569bc897f071e7ef196aed/
Мы - Миллеры,https://static.kinoafisha.info/k/movie_posters/1080x1920/upload/movie_posters/4/1/0/8129014/3b57c3c07a9236cb633c326402afeb44.jpg,https://www.kinoafisha.info/trailers/dae2587e69b527c12730d3f769b71e51/
Мне бы в небо,https://static.kinoafisha.info/k/movie_posters/1080x1920/upload/movie_posters/9/3/8/7789839/a4dfd7e6fb283baf43af020554950d06.jpg,https://www.kinoafisha.info/trailers/68b1aa1563fe480ac040168393efef55/
Стажер,https://static.kinoafisha.info/k/movie_posters/1080x1920/upload/movie_posters/9/7/7/8163779/b42491bfc36d323c6b57b40f7c052e7f.jpg,https://www.kinoafisha.info/trailers/d836652032b7393a1fcb6a1d638b3b60/
